型号,功率KW,空气密度kg/M^3,转速（转/分）,输出电压V,风速m/s,label
WT1500-82,1699.959538362201,0.7824116326769571,434.17567643803875,232.4857756139832,18.495112195216077,1
WT1500-82,1358.213521939924,0.9688392344523229,459.1635138056181,206.20362127623144,32.38089400167306,1
WT1500-82,1719.0758894849478,0.9632128418525233,385.1232861568208,205.23184000982118,35.00008479303724,1
WT1500-82,1144.2984458986987,0.8069532534431729,372.7746564246586,166.3335024822647,25.4641350769923,1
WT1500-82,802.4886933533562,0.9583467120302783,384.67469563555113,226.37148497184742,25.199811602548017,1
WT1500-82,1167.3325069131015,0.817499350047559,442.7339511689552,183.1827130174579,21.482510736688447,1
WT1500-82,1427.3473899958076,0.9450327125456658,325.1626340278761,222.87221011794145,21.216468458949286,1
WT1500-82,1776.4419589033823,1.1243893948414165,372.6610900628967,217.68368786719535,27.718215008696678,1
WT1500-82,1631.68599275784,0.6384250437529937,373.6739599037521,238.59301311724911,19.741137929895793,1
WT1500-82,1135.2423529913838,1.2086593560342564,469.04578472479005,243.80492717407745,26.25388624632612,1
WT1500-82,1598.2615766987667,0.9008886027720353,403.55726777626063,208.83238965421918,26.57517699672064,1
WT1500-82,1507.4692072963062,1.128804352558668,355.80406706413055,223.9101328649481,20.33742117485122,1
WT1500-82,1598.9410867840993,0.9448864990056134,403.4105921131841,216.6154692629368,21.25053174776949,1
WT1500-82,1243.1728171945576,0.631438022474843,378.4994727166986,219.767619166296,24.30711073433938,1
WT1500-82,1507.113097670127,0.7794105192569928,374.2242494376926,243.34206041599955,24.436479054337383,1
WT1500-82,2316.1640370598375,0.8415951341492338,383.57659746020613,216.0905187478406,14.846497089328814,1
WT1500-82,2128.361722722708,0.656950314828258,394.30291437525307,197.8371026641671,25.95639244924065,1
WT1500-82,1401.7594264649285,1.0308680644335868,400.712832590895,250.03905300242369,24.7987810564149,1
WT1500-82,999.4976985097023,1.129347752083678,357.7276737033705,200.98127669607425,24.36758253836594,1
WT1500-82,1282.3753712934467,0.9508209656855373,419.18209458385024,224.18647962758774,28.09652185779985,1
WT1500-82,1490.8594801658598,0.631499913913344,452.0154839054734,247.46339362538038,18.542222338207992,1
WT1500-82,1354.133208153191,0.8465805366680935,425.4399969335969,200.86109812000333,16.76485286843991,1
WT1500-82,1424.2849171995176,0.8520151147322537,337.8346019484268,261.5088290969161,22.57471526855571,1
WT1500-82,1336.5125212700384,0.7139563500006311,456.7586645600732,185.1571047272987,34.18614278941233,1
WT1500-82,1891.9553714646531,0.9773438802351767,342.6326766001859,195.52702084569674,33.971989407131055,1
WT1500-82,1787.97513263376,1.0378289481427003,395.1840690706107,215.40484355465466,24.8481622750276,1
WT1500-82,1532.0538875037034,0.7787046224317292,396.498241754952,209.76029484634944,29.002427482405896,1
WT1500-82,1133.7102579602233,1.1778712363754358,469.5612131434133,221.14370168223104,28.465818053635722,1
WT1500-82,1334.9679268213388,1.0454329838188599,405.9932504452383,197.87580323485233,26.82625753577923,1
WT1500-82,1585.1573464880535,0.9179475922436984,411.5089789514395,221.38552469469005,28.786251464063252,1
WT1500-82,1398.9274848481573,1.112314889759778,458.9821296067664,225.30585321358345,27.34826990139562,1
WT1500-82,1199.5640191480545,0.7493192552681001,344.0984929543827,214.95848251120503,25.907822305916138,1
WT1500-82,1505.23066104749,1.1442834284115915,353.29499462668934,239.68315886099236,23.47927173971649,1
WT1500-82,1651.0689220652177,0.6610912647484104,385.49686543099875,207.71221163146694,24.435946227033746,1
WT1500-82,1372.6852330777501,0.6605275610282956,377.1405508909472,242.62798657987028,24.598574622416784,1
WT1500-82,1367.6277905644235,0.5886718174542476,442.30282755056305,223.22162672154641,38.20281734246982,1
WT1500-82,1797.954014455836,0.6518933020293592,411.53799201205504,215.05443790785185,28.7625945150892,1
WT1500-82,1584.118538254488,0.7677199125584561,363.0149215897192,250.74662109463475,19.185028705204914,1
WT1500-82,1855.6948876310087,0.6904375859238389,369.6284301249244,197.94613226423704,19.938292520530425,1
WT1500-82,1288.084031656726,0.8681369256318198,404.461485244665,207.59098739886778,16.955148124728968,1
WT1500-82,1662.034839398691,1.1461958166541748,461.3405465043788,233.91870056834665,29.52363490183586,1
WT1500-82,1817.4429332266518,1.072952481578774,385.5184577115258,249.275442412625,28.632029217976925,1
WT1500-82,1652.746643980532,0.9169322504542545,394.97073552192614,198.44696665320689,26.5470726093903,1
WT1500-82,953.196600742726,0.7774004463830413,318.0611321617263,245.21109865611905,20.541253308237962,1
WT1500-82,1938.7955882490517,0.9216075666786591,450.35311278191426,213.4766236640122,25.976554837677185,1
WT1500-82,1543.5265106068682,0.9963906103405815,394.27859180502287,183.42261811124064,24.22990530085973,1
WT1500-82,1294.131015725634,1.0480797168818392,377.5080817893211,199.23843155919607,25.639110662458386,1
WT1500-82,2143.440947578188,1.1340817989941243,315.9485036547066,213.14347466548296,25.3325771366479,1
WT1500-82,1697.9854103171806,0.7690769886774964,376.5137158854051,205.73963166966536,28.685489836210788,1
WT1500-82,1792.8230886997915,0.9387696122370904,378.96495669950036,198.01885210027,22.292053313217668,1
WT1500-82,1660.8507163254678,0.8942993056175346,443.3330213593638,218.99906868540765,40.64393461837577,1
WT1500-82,1763.7090706516597,0.8650888885720412,336.8841441859881,236.06173233331512,26.267902197181048,1
WT1500-82,1630.633826127027,0.7136608206167068,417.2724022861538,212.93082741444837,29.20133273319693,1
WT1500-82,996.3201275255095,0.8868185276853834,393.1271277816563,188.74397965153437,25.01984308149085,1
WT1500-82,1392.3760187747648,0.9906927406370933,450.3522934275441,204.369565717964,21.08207685861022,1
WT1500-82,1652.848691805014,1.0301674160244965,469.5798907083661,236.10210282923444,27.82478800050445,1
WT1500-82,1468.0061067043337,1.1742153798801016,409.256347802003,229.16807444166932,20.76414505426119,1
WT1500-82,2105.3557670759196,1.0560318999830642,392.5930280138141,203.30661355087517,25.983959742658307,1
WT1500-82,1370.0656238805316,0.9970190675166009,320.36512443084246,170.48109749431458,23.709596285121158,1
WT1500-82,1522.663560960051,0.6619211465266621,402.327838865613,211.22794912205563,26.306396953364935,1
WT1500-82,1177.309171205167,0.8442997802654924,385.1517070187547,192.6967168972305,23.94561542508108,1
WT1500-82,929.0967629069406,0.6954888876057629,374.5748561893806,203.2975177082402,19.034832933357237,1
WT1500-82,1203.9126730331125,0.6068223471153608,419.77497753859075,242.40437358372571,30.044683316896887,1
WT1500-82,1662.645338605186,0.7786934279096044,380.78539495353687,225.32208654936593,29.858561824019787,1
WT1500-82,1490.1823997455929,0.7376106493319688,348.24434883978927,242.576959141609,30.37830813269186,1
WT1500-82,1263.3352146731083,1.080272044655765,422.6806329494851,237.55657336467996,32.85277176899755,1
WT1500-82,1488.7405227150543,0.8643295212345943,446.1494857771072,228.90584752824006,31.325969407672105,1
WT1500-82,1410.2752846376202,0.9043024551962018,418.23192067605754,209.03674822166946,19.60781890423344,1
WT1500-82,1560.632584467524,0.44656256432380126,399.8852120867762,237.1312360042713,26.278592537912427,1
WT1500-82,1616.2664364738987,0.8771625231331832,397.1481926712066,220.26474357193788,22.18005958894443,1
WT1500-82,1415.2348304645975,0.9558512807061004,389.84224182687177,222.23437378090384,24.86371828585904,1
WT1500-82,1359.6154193952689,0.9811758982748587,380.0264917627584,178.36345438107378,16.185298597470492,1
WT1500-82,1369.2553131036145,0.8958640270206392,462.5213334356233,194.42855941709317,23.570354329444065,1
WT1500-82,1164.025236635793,0.7031808324740447,362.49507199756266,247.34840657932506,24.573377648671382,1
WT1500-82,1590.5442129594123,1.0575080679756568,378.63264586926385,224.81371578369658,15.544254082714628,1
WT1500-82,879.8604556799647,0.9394350498797869,369.05613613591845,192.33713239560436,31.38442595721873,1
WT1500-82,2286.5606920802306,0.6581809272176913,440.55405250737624,204.61958082563783,30.361395641308135,1
WT1500-82,1185.8614690989634,0.7510784099553571,391.68074915547015,248.17579542508602,29.190738765251723,1
WT1500-82,1673.0248862532558,0.8170800305426741,294.5987865981586,199.76136058551535,32.0934938246824,1
WT1500-82,1489.917223944572,1.0061533107507181,377.33723586030874,246.82571839524445,25.804708300601575,1
WT1500-82,1272.5964839866585,1.0929617294626608,412.5570737988999,213.45687608793912,23.93034536717956,1
WT1500-82,1144.7787259068584,1.0806525619176406,406.4310209035669,184.88658096888415,18.59153819838192,1
WT1500-82,1437.5341189396456,1.138116901491362,377.45366399111697,241.71416468683583,36.914608805405116,1
WT1500-82,1425.5714382091437,0.6905807546842637,408.4908745518231,193.37637136211893,20.57800218132992,1
WT1500-82,1860.67968146538,0.7715943083820671,395.35850504133106,218.58227705582667,17.976015437946373,1
WT1500-82,1391.1421025295147,0.7281833904294391,362.2469259467358,222.43591399462028,29.42497421026235,1
WT1500-82,1798.8613443180363,0.657441727890144,448.09746989516066,197.52449661615273,23.409152364476967,1
WT1500-82,1575.0117119987096,0.945477326825999,346.1702895477228,209.3752347915434,17.217490165666824,1
WT1500-82,977.6660252289026,0.805892655993987,427.18724199365744,209.41945639329055,29.368611185743156,1
WT1500-82,1232.089570522262,0.7916207057576615,416.9203033067523,165.93356876411858,24.649446972567954,1
WT1500-82,1550.178489743673,0.8393110893538686,368.5622512586825,190.1715418712615,24.51947122046502,1
WT1500-82,1077.4494640950466,0.9132110944191579,380.0553659969419,242.52655732972423,27.359465108117327,1
WT1500-82,1342.1586927806013,0.7829817288199805,486.38831832428497,191.2583279838597,25.506542547234428,1
WT1500-82,1679.7117447761605,1.0103539088148836,412.5258495388805,250.74019356612473,28.90346460600714,1
WT1500-82,1745.4648056643962,0.8411510366833733,381.79132351059627,238.9705788099404,32.08248794073035,1
WT1500-82,1351.6153838694838,0.7910340397666142,432.7256558458605,224.10223973809724,22.06787658907122,1
WT1500-82,944.5237134751817,1.2585229546043313,400.4621653838576,199.11051863315618,25.730528489078942,1
WT1500-82,1659.1665105669329,0.9436035883161263,369.85353652227724,240.25206535113006,21.053838623673265,1
WT1500-82,1477.3438351639365,1.1515069513597285,364.94583265254005,259.67457992089743,26.75751366172251,1
WT1500-82,1124.738299485241,1.1251795736201846,433.74921115795536,214.0730865924165,28.833224215744437,1
WT1500-82,1136.1591143087915,0.769475857946088,409.6985831754075,238.37390571019972,30.425877709189542,1
WT1500-82,1293.7073139710296,1.1240717439695453,409.68419125898583,277.3905546190831,30.839675876911247,1
WT1500-82,1812.7239688908637,0.8561044809275606,375.7498463141871,163.55892365858813,28.629056283473243,1
WT1500-82,1735.6234720655245,1.0111040641703573,466.2593093068049,211.53542388589452,23.838513794039972,1
WT1500-82,1289.5165264281043,1.0607539025607964,377.79881880886006,248.73232270594707,22.32531325815342,1
WT1500-82,1481.1577740603693,0.9693512032257859,479.34315221379495,230.2063759305123,23.031442914186805,1
WT1500-82,1683.341576218019,0.7624038867192657,407.141983116978,204.6840624022105,28.623253253478627,1
WT1500-82,1704.3621368989236,1.1129451615275474,349.82866791492904,228.05744796554637,24.033948386390076,1
WT1500-82,1352.041892674759,1.0530742731470428,458.441568338051,233.07818264993094,17.657132568178444,1
WT1500-82,1820.1387917315633,0.73774170205014,354.78379511656215,216.97703422952608,26.038979500588926,1
WT1500-82,1420.7749273017016,0.9111700307205716,424.12037048646755,224.58594711827587,25.576846422829135,1
WT1500-82,1738.3572140069145,0.8989583249594145,403.24168017464945,222.5167738993426,22.325699281620565,1
WT1500-82,1385.4733383543073,0.6741906819478585,414.796447598163,213.8616382968336,19.927947737821995,1
WT1500-82,1097.0241280035452,1.2415553762811578,397.06511192626516,218.35088254166706,30.660688293998255,1
WT1500-82,1568.940457454399,1.15104131126341,373.8945600694816,190.12262505139725,24.646931356055653,1
WT1500-82,1238.0145879987085,0.94991138801423,423.03733882104655,231.24695373259155,21.587264094659172,1
WT1500-82,1422.7787742529686,0.9521800547377407,410.4248660282078,234.90258273604414,29.432703047743146,1
WT1500-82,1661.3229255172296,1.1308361684791097,330.86909396894464,195.58199324909097,23.337427387137318,1
WT1500-82,1203.2015642482572,0.8129346073273233,416.61667778319884,213.08310604713063,24.987189964561754,1
WT1500-82,1084.0621317096884,1.2170377056736257,377.934539022779,261.73573534930216,25.071003634331984,1
WT1500-82,1270.337332074703,0.9466062392241393,307.7781135436182,203.7709064237151,24.961973064060302,1
WT1500-82,827.4550350192783,0.9509249121221084,418.72313476597725,219.08174833833476,24.085804543346086,1
WT1500-82,1819.8655076328826,0.845586011668611,362.2452695989097,232.45645527601707,28.9859409283838,1
WT1500-82,1287.2679189465757,0.9943426762403064,420.94843410051146,175.21533550567872,31.48543924133379,1
WT1500-82,1485.3584951901307,1.1263816500358583,375.84903047988485,203.8260318947271,22.573634538870934,1
WT1500-82,1892.5921460564382,1.0246619714970902,388.85760504789187,252.46883340860785,20.20252510297038,1
WT1500-82,1294.9408395028115,0.752508424344442,410.6753081741953,227.51939450382764,15.991770883320797,1
WT1500-82,1303.3844993730597,0.659336397925956,407.19731669156107,230.44488038628765,26.92649806391042,1
WT1500-82,1060.7341279562975,1.131727393104751,421.12265263575495,247.65390205291996,22.897811134882463,1
WT1500-82,1426.5410774265295,0.8846922831567735,357.284697649886,198.04323751103712,25.815704738149574,1
WT1500-82,1706.3297319243582,0.7528214237206764,389.95131354089887,221.8638338804795,28.617017286448075,1
WT1500-82,1324.5421585442682,0.7386856412434963,350.4043330369907,227.83828036973702,23.712116572046565,1
WT1500-82,1507.754940162179,1.2018128134860593,410.12701298710977,251.16744213656543,26.465292088640034,1
WT1500-82,1894.5719495421474,0.9505646035512567,500.39171288850685,236.76369635035408,25.4226772042923,1
WT1500-82,1527.5606239297142,0.8530182176925714,431.27483687770285,195.45547299350454,28.6552833267669,1
WT1500-82,1654.8492834375795,0.8429468959375649,392.22236589028813,217.1159514953604,30.53486664814626,1
WT1500-82,1107.1647604528207,0.8145880605468534,308.99406032278006,195.48817274635923,27.318588202836793,1
WT1500-82,647.3362813115887,0.7296752486524813,393.10563106158753,216.7926478973233,18.95402827869401,1
WT1500-82,1636.0804135376336,0.8916390493857035,371.1240628337218,221.01713393663627,22.850434838025414,1
WT1500-82,1353.3689162821654,1.0044408543049128,471.980040912551,259.8313463489445,21.48557414845058,1
WT1500-82,2073.0020503800847,0.66467966067445,433.79442162697603,212.75912807076043,27.378249532616515,1
WT1500-82,1654.0941263735178,0.818906754118696,408.57448841521756,267.02759295860903,31.551770211413675,1
WT1500-82,1894.056725359405,1.3317389340746129,416.5622234925204,203.12075866483747,22.221352509833174,1
WT1500-82,1153.251000093677,0.5474014586148909,386.16590630032147,238.48417329119462,27.465734930501213,1
WT1500-82,1838.9966185701105,1.0825555878620394,408.3000249673996,229.19014944135512,28.78659933475835,1
WT1500-82,1276.6016514387554,0.9752864040490901,369.1255298655426,211.7021624874249,29.608104418885805,1
WT1500-82,1291.5656364833178,1.1746078820358976,379.01018786435026,200.22705486867358,21.055593124537513,1
WT1500-82,1974.4740220306414,1.1179596697655583,363.4037634743262,195.6190482115317,19.226471532970027,1
WT1500-82,946.5231136507397,0.745420570590351,408.83686716789305,222.00253041995379,18.716835024556136,1
WT1500-82,1983.6621076896631,1.29385266862464,405.6037235595375,252.7146358689567,15.28027211690599,1
WT1500-82,1631.7309899573204,1.219567891305762,391.67117530949236,193.75776500982585,28.39532957048818,1
WT1500-82,2065.615243431222,0.7148681030788016,390.9394482578341,236.25886175756395,28.169973933454195,1
WT1500-82,1558.6973319079816,0.4418134192698006,397.66246491601487,204.73361873531917,29.526565321160437,1
WT1500-82,1821.9587671055795,1.0199532617035674,402.9505886978809,236.30575928436753,16.47120398018368,1
WT1500-82,1758.3236367084917,0.681409093973547,391.37311242659484,225.78777911552655,30.62770208710755,1
WT1500-82,2012.637439648976,0.880427261714343,414.60183569115594,211.87057845230044,24.21067489217377,1
WT1500-82,1763.6501294544478,0.7537948935861162,397.0456109527495,220.24759024498687,20.97585512196068,1
WT1500-82,1101.7238719086943,0.9048082669304139,481.30393359284085,183.597593643841,34.847329586011625,1
WT1500-82,2128.5938530193453,0.9184615503065982,421.61587840621667,227.10291667867585,20.526992757329182,1
WT1500-82,1869.3978841503301,0.871820667666038,361.9562395904547,249.0351195451846,19.510840885751403,1
WT1500-82,1526.3711559274416,0.6985045842239809,420.7923234547688,198.8488884039113,24.338522341044317,1
WT1500-82,1371.6662007708408,0.7726999309491109,325.9483278557504,254.99883833389427,29.737805420124392,1
WT1500-82,963.9620856834431,0.8528539560492335,442.75248122031076,205.63301191731804,20.223922906731378,1
WT1500-82,1520.0751717465896,0.9194525097229506,339.345693048638,219.13983199173143,22.757317971288455,1
WT1500-82,1487.8183059408295,0.9525590054082652,478.0858600321313,242.0749230948994,19.184649687207532,1
WT1500-82,1536.1965310296878,0.8385564657905166,353.393804356796,196.85075557295514,27.50407001006278,1
WT1500-82,1579.6007547465026,0.5490399100250887,431.05354986468285,184.36548309670695,34.35123358060816,1
WT1500-82,1222.0316420454187,0.9531569996847391,358.8594812839989,240.27165281996582,25.11094156450332,1
WT1500-82,1445.182691184695,0.9352359906086686,456.5323570033045,206.2289280160563,21.732106399280298,1
WT1500-82,1616.6552536738868,1.0883024879995329,383.35747306799004,229.48185273505194,32.610751962540704,1
WT1500-82,1887.73121281984,1.031827291814876,419.02426611154624,229.0303609036539,29.43931155147888,1
WT1500-82,1207.7836135395962,0.6340855196713672,351.14990916642415,207.54041800190205,31.499716452505528,1
WT1500-82,1072.2858620087359,0.8655250704810162,419.46956840131026,249.50910129192002,21.748908335427274,1
WT1500-82,1521.9110104082774,0.7744473066183674,399.27944347364917,205.52762986026926,35.21626966416297,1
WT1500-82,1793.2097364098074,0.8060565721368423,396.8203223600004,230.24034391306824,19.343320997785415,1
WT1500-82,1557.3843687723554,1.0832781295262182,391.6122436964681,217.08041084124784,30.539176521856643,1
WT1500-82,2233.636297750191,0.9362215225965586,368.94858467835627,222.7170153438985,21.533462014293015,1
WT1500-82,1853.845351764665,0.8065424039872329,420.6462332351622,225.92349046177677,27.04937906524245,1
WT1500-82,1389.498454697805,0.6821895174943121,355.96662491164534,190.38820907772308,28.86296083418831,1
WT1500-82,1219.7632763685087,1.1268072163732936,371.1904447610959,219.01935020496262,27.627549612000397,1
WT1500-82,1238.9982441527018,0.9863064447258693,391.1242476146148,253.48565555270687,23.362310358011985,1
WT1500-82,1512.8937475391997,0.8523687823879974,446.22656469342354,225.42013824376315,28.324163525519708,1
WT1500-82,1966.0980827678445,0.5316799529200289,393.7962918814392,218.8037137750084,24.84457052256199,1
WT1500-82,1708.2227798020238,0.7373395557472382,361.30491773575994,261.5114517755962,28.357471548822467,1
WT1500-82,1195.7021603206745,0.4672054169550979,366.15773103295635,208.19644887261393,24.935676801303828,1
WT1500-82,1902.4593711321056,0.9154555054748903,338.85910307290925,178.16873512306123,25.712197469374342,1
WT1500-82,935.639477736037,0.7627272129758323,414.9948093226925,226.49225405436644,19.749836072824518,1
WT1500-82,1772.0927286923281,0.948361444989053,328.1166786711203,209.0210063913471,32.69723992711619,1
WT1500-82,1732.7409952430232,0.8523983656352183,436.9348118610957,247.03051958294347,23.593961580655247,1
WT1500-82,1596.3635531372072,1.2146099270408133,433.061984452225,251.75561156474896,23.57565735659008,1
WT1500-82,1709.494231980855,1.163562633575895,395.7565186698295,223.06134322140844,29.066609888823642,1
WT1500-82,1964.0014629160112,0.8948698148682325,390.0989593627859,259.83261527794906,30.292119178019693,1
WT1500-82,1355.9171693261974,1.0768179634163184,436.64717146037015,234.3465113721183,24.814734501111307,1
WT1500-82,1487.7010595696222,0.9363617955339327,390.5085177721494,224.28481590654812,20.932463699583387,1
WT1500-82,1420.0742995443525,0.8824018462317289,427.3755310852086,253.2678430179138,23.89180042806446,1
WT1500-82,1449.502317909987,0.9822628565773235,373.06240496447185,253.0028590658878,21.911632444266285,1
WT1500-82,1887.0611016978983,1.1262104739787102,335.7577797351457,219.5253797882902,34.072887648670495,1
WT1500-82,1268.1692007307756,0.8377758186198734,413.47895098483764,254.0229354650426,17.309148769848413,1
WT1500-82,1811.0313188735163,0.7540735894926909,421.60950283320756,215.13158997237664,20.87708194007422,1
WT1500-82,1133.7176672359224,0.8295743393303447,379.79139117777027,245.57260537632322,28.319648392767355,1
WT1500-82,1616.0187480338093,0.9523210056270532,373.9658387793284,201.39983205011404,31.484356914776292,1
WT1500-82,1537.3786583972937,0.9664329981148594,456.1041730691329,168.56330449311164,23.648170268997813,1
WT1500-82,1220.600618998261,0.7992666115100521,379.40800603111444,221.9547764785835,22.346644035382287,1
WT1500-82,1442.2914132855308,1.0240679275370796,458.26512545171266,197.05397382469383,26.52776790859026,1
WT1500-82,1214.480380233731,0.877156142335257,391.5267920639388,201.1023692958242,27.829463069574068,1
WT1500-82,1332.9784121487749,1.1851916821532027,476.7998331211559,231.1281023889533,23.494852551030434,1
WT1500-82,1459.6551875133446,0.9459427451050303,444.90385717166623,219.78807286443208,24.72906601100056,1
WT1500-82,1267.8858424344858,1.066924615017872,426.7409061145249,172.0934341842833,21.40463297154711,1
WT1500-82,1229.7367372647718,0.670211479145459,392.53322638784624,249.15724415356487,19.677888082867717,1
WT1500-82,1522.0837996641646,0.8596593476165837,446.95437590398717,269.7098271013116,26.942086248459706,1
WT1500-82,1364.207143760771,0.8845499445066393,403.945752295445,239.74581347135097,21.801662885058224,1
WT1500-82,1347.2225615100785,0.7592575128425156,353.47945008679926,240.41477465303694,30.053301328792077,1
WT1500-82,1635.6328826935412,0.955828929225441,362.96686512885674,216.26466657074056,19.140450981136965,1
WT1500-82,950.721970402811,0.6314807452843064,432.5500534999043,235.15782270439152,33.31729289258112,1
WT1500-82,1132.7177709615162,0.9528303213868655,378.6011588057204,204.82442769671178,29.087385868258934,1
WT1500-82,1704.3866308131298,0.8914429339905866,451.2073816191699,217.68903498653714,28.052930948501537,1
WT1500-82,1047.608146022902,1.0123511605148767,514.169793133712,217.69544410231924,21.268110181547673,1
WT1500-82,1935.9878021382099,0.9134910040048971,416.26196042085724,219.63186446370105,29.77322185466124,1
WT1500-82,1136.8555868110172,0.9680318701619014,375.8672691396316,232.07522334228227,20.64698032365422,1
WT1500-82,1207.3541340551467,0.8607403507466846,406.8607959789273,234.6377143002802,23.977867625786047,1
WT1500-82,1456.7384240424865,0.9050415538248499,356.58093628051074,206.81826215845052,21.687050972915102,1
WT1500-82,1992.8473039562268,0.662655686425405,369.77176770018644,209.34764992343747,17.471394980487016,1
WT1500-82,1189.1175651130975,0.8941377050621853,444.61045091868397,237.5594666901903,28.455682586152992,1
WT1500-82,1599.1973339309288,0.5617927664981233,454.60238247809673,219.41027761160024,26.565499822969045,1
WT1500-82,1629.3320654210709,0.8201375456163875,408.0954284232773,233.86343967067907,15.920398264194155,1
WT1500-82,1868.649158522178,0.6627552607208403,451.9081586144611,213.56607874128258,22.192073742347624,1
WT1500-82,1956.413959982705,0.885862202765969,479.07476074419117,232.4103487344744,32.36462259680229,1
WT1500-82,1986.2414456786541,0.7768491661508311,381.50679298562324,195.62820653188172,20.30139725530907,1
WT1500-82,1185.1367717174644,0.817447161300018,392.14150481687074,229.77589918226872,25.065694777096613,1
WT1500-82,1637.354399711893,0.7882820296933092,345.86249295940866,248.64848962017,23.27740210333624,1
WT1500-82,1431.7793636210845,0.7970832866543838,421.03627788687305,209.74517098196182,20.570759339635522,1
WT1500-82,1616.6451507907204,1.1236208997525552,486.3821275867286,242.46708288601837,27.892325434884697,1
WT1500-82,1428.544414576057,0.881197172676452,350.8670913517201,199.03064811434228,19.997599753513533,1
WT1500-82,1178.3566641934046,0.7043418763333656,445.08472307555394,215.98777742247526,22.08014877581997,1
WT1500-82,1295.9454892373874,1.182372028386966,502.0353672765735,252.9851351970653,30.74246893087383,1
WT1500-82,1153.9541167286716,1.0358132639404942,390.2025347684889,186.98618795095936,31.595455668927613,1
WT1500-82,1982.9206538773276,0.8215752561983509,424.62741930431054,251.56823301084918,23.097010864414486,1
WT1500-82,1693.184311462044,0.9561005780060994,391.877518486251,263.8413174370891,20.9875309567359,1
WT1500-82,1484.0033555471043,0.7076624970728146,349.79175735297474,177.67665963075592,30.735198497606426,1
WT1500-82,1998.4750533619697,1.037772140763213,309.9365933617755,214.48423321020968,20.696125658042718,1
WT1500-82,1610.800593878248,0.9488691984619307,336.21617210023885,213.1707789432405,23.28706609202204,1
WT1500-82,1072.1158647166203,0.6757492964209603,416.603177272278,201.38199311125143,18.50921474632593,1
WT1500-82,1822.546934865186,0.9374252267836343,426.86952377108736,185.50103513044772,19.61230799386952,1
WT1500-82,1798.5786337929471,0.750487807951569,472.99977547931934,229.95361188899952,30.50627930177458,1
WT1500-82,1218.390283191275,0.8921458600475328,320.6763001338298,204.770674538762,15.803620830441906,1
WT1500-82,1798.493735555005,0.8141698079708668,446.3390978065514,237.4707029214734,30.29299998378365,1
WT1500-82,1346.3901200443909,0.8202035539838679,425.8090582194673,241.62597918776743,28.02349481066776,1
WT1500-82,1629.6036470615734,0.9927536415480273,411.6775320423552,217.4886719168373,30.372713509866383,1
WT1500-82,1109.2519388294963,0.7774068413039315,358.1463045961772,246.5936473900104,28.34148143176527,1
WT1500-82,1642.8521632665138,0.7775940444511935,392.8044952517716,223.25702721257244,26.399782093223422,1
WT1500-82,1265.27124713996,0.7562227197741562,446.582615615825,201.44576291630958,26.99984482248269,1
WT1500-82,1112.9543166624999,0.5962500224233541,382.9982205254228,237.20543891606647,26.91706772520069,1
WT1500-82,1646.659688182672,1.1013340101253326,400.5611709267643,185.02605766014548,27.601238132679164,1
WT1500-82,1857.5271325018089,1.1054287161584864,378.8088257004833,156.692751946259,31.2197534497264,1
WT1500-82,1749.65313118213,0.9363937839126134,375.3400731244155,200.9733945026157,20.884242227146142,1
WT1500-82,1578.4344627595256,1.1047771721348298,383.14158893600785,236.1941174628569,23.56319156783649,1
WT1500-82,1323.1525088844123,0.7039856484648545,419.77113145085985,204.7344177026039,18.602009314757563,1
WT1500-82,1544.946201478473,1.0742992103607247,412.3528986355927,211.81299919531125,27.026873886798153,1
WT1500-82,970.3384930057609,0.8742773210572701,454.0812434488542,217.0323557248626,27.03433239746876,1
WT1500-82,1460.5821960463295,0.8159083272073836,388.27731515903474,201.97369485840875,25.722780749168212,1
WT1500-82,1169.41562355601,0.7195844989817806,436.0996428541166,207.62052879622746,18.0455341644997,1
WT1500-82,963.2498556916406,0.8313559224879811,415.7159061024116,226.28397336920307,25.520225463002337,1
WT1500-82,1598.3653277415542,1.045270001606519,401.9363995581876,214.41428192160228,22.998178476416868,1
WT1500-82,1530.5690866802215,0.6233693311007624,401.5491035196563,215.93677976949462,21.968480339552258,1
WT1500-82,990.8341595436414,0.7399901674683496,405.0414342773882,151.29585096466334,19.9562810643831,1
WT1500-82,1623.1426834071058,0.4813166765269462,451.2629812264752,230.0224165910561,32.95989552831168,1
WT1500-82,1837.0286283255696,0.7525104258537352,367.5296235031571,216.97827874946483,23.256108604147325,1
WT1500-82,1446.6206416842151,0.9348073234092856,394.3633973538907,202.01990278593772,28.938904242146467,1
WT1500-82,1950.2263790492673,0.8847616718305007,425.8224204005736,248.99477138125752,23.250459071261055,1
WT1500-82,1514.284785752939,0.898154239572065,353.47968601966267,206.8580936766172,24.09419738514719,1
WT1500-82,1626.3513316321096,0.7117632516214741,419.68876889326526,210.48118135007644,27.168066282552356,1
WT1500-82,1643.5274998786801,0.869509055612584,440.4105845619139,207.0184463796977,27.966184845443777,1
WT1500-82,1572.2204245212786,0.9094736147671781,377.6746423832462,207.78844702216892,20.066656753829413,1
WT1500-82,1729.2287580301156,0.7684371331917847,429.4635043651221,213.62745691785435,29.32286860982528,1
WT1500-82,1664.2958370776778,0.9333255359146979,411.3651556490149,252.88824186952746,20.788097194152584,1
WT1500-82,1701.815639031355,0.39877073929084816,398.35407813289714,181.28700914246716,20.158243150383992,1
